,datetime,Sample_ID,Code,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS,Turbidity,source,discharge(cfs),discharge(m/yr),rank,stage,discharge(cms),notes,datetime.1,gageheight,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,DO%,Temperature,SO4,Bromide,rank_sp,rainfall(mm),rainfall(in),pc1,pc2,binnum,F1_med,F2_med,Na_backcalc_5,Na_backcalc_95,Na_backcalc_med,Na_backcalc_mean,Ca_backcalc_5,Ca_backcalc_95,Ca_backcalc_med,Ca_backcalc_mean,Mg_backcalc_5,Mg_backcalc_95,Mg_backcalc_med,Mg_backcalc_mean,Cl_backcalc_5,Cl_backcalc_95,Cl_backcalc_med,Cl_backcalc_mean,F1_std,F2_std,F1_5,F2_5,F1_95,F2_95,F1_25,F2_25,F1_75,F2_75
71,1993-04-19 11:05:00,RI,120000057.0,,,,62.6,6.64,148.0,0.45,6.07,0.65,1.43,4.62,8.0,,1.24,,,,22.89,,12.0,,EDI,8.4,2.2730910977735217,40.519850649946974,,,,,,RI,,,,,,,,,,,,,,,,-1.592402627394322,-0.11777305337631248,1.0,0.019888346354702394,0.9801116536452975,5.202139324368418,6.490585082121736,6.016111602085893,5.92908258825653,3.9946862953128193,5.334125535505015,4.630174986807884,4.764819521670563,1.4014541372343658,1.9849757415910185,1.5836521385019862,1.6210086190198878,5.291528607604045,7.118815952505608,6.276371625087853,5.963834770738604,3.0503640908871046,3.0503640908871046,-0.17591584053240852,0.8797090460124205,0.12029095398757961,1.1759158405324082,-0.03446559371493084,0.9549028459993338,0.04509715400066627,1.0344655937149307
94,1993-06-01 16:35:00,RI,120000058.0,,,,59.8,5.98,150.0,0.41,5.88,0.54,1.38,4.38,65.0,,1.03,,,,23.75,,,,EDI,7.4,2.002485014705245,29.856833029106404,,,,,,RI,,,,,,,,,,,,,,,,-1.0829298313577682,-0.4770156800531136,1.0,0.09954324050233938,0.9004567594976605,4.994954040782395,6.179701672061684,5.701247534063935,5.55362047084185,3.3722880512514393,5.005586369182446,4.202856138409947,4.781100612663702,1.2617089585934294,1.8102030963315072,1.4744596604446456,1.5803367571233689,5.247995419407396,7.469532261895637,6.085769007820115,5.223180999607723,10.057125297647218,10.057125297647215,-0.08532636311769512,0.6535790890863702,0.3464209109136298,1.0853263631176953,0.0463477839510777,0.8582751645177447,0.14172483548225528,0.9536522160489224
95,1993-07-14 13:45:00,RI,120000059.0,,,,59.0,6.65,157.0,0.36,5.6,0.53,1.24,4.11,49.0,,0.82,,,,22.25,,4.0,,EDI,4.5,1.2177273738072438,5.08475162628269,,,,,,RI,,,,,,,,,,,,,,,,-0.8979652992310658,0.20676545790448653,0.0,0.1287180770624212,0.8712819229375788,4.899886650763353,6.050932400912093,5.587849221631929,5.417308629622492,2.9769528837468653,4.892563641862629,4.066578546283991,4.787011476602801,1.179020831251706,1.7688365362494725,1.4331350566458816,1.5655708030529383,5.191372161133393,7.805473859027005,6.030944138747522,4.9542860177542,12.630810981131871,12.630810981131871,-0.07329683434461187,0.5557308758300392,0.44426912416996067,1.0732968343446119,0.08153898605498708,0.8218603923796572,0.1781396076203427,0.918461013945013
96,1993-08-23 13:30:00,RI,120000060.0,,,,57.0,6.23,140.0,0.49,5.24,0.57,1.2,3.7,,,3.25,,,,17.63,,8.0,,EDI,5.6,1.5153940651823476,11.68014406644266,,,,,,RI,,,,,,,,,,,,,,,,-0.341533004112558,0.06319287447798357,0.0,0.21632712324609438,0.7836728767539056,4.565819192134068,5.7526936641799,5.247450294677151,5.007239143384158,1.7215795341234166,4.604216666311916,3.6620574096973444,4.804793240219637,0.8988995534408863,1.6855330053909943,1.307285003347834,1.5211501045625142,4.075743110051685,8.949555564612085,5.8374199488823715,4.145364165665812,20.387445700587158,20.387445700587154,-0.1366268607777913,0.2179553051699386,0.7820446948300614,1.1366268607777912,0.17262371405710164,0.7055204204102612,0.29447957958973875,0.8273762859428985
97,1993-09-05 15:54:00,RI,,,,,29.0,3.6,,,2.63,3.83,0.51,0.73,,,,,,,0.034,,668.0,,USGS,188.0,50.873943616835966,99.38700684730745,,,,,,RI,,,,,,,,,,,,,,,,4.086167147414651,-0.3369149947765878,7.0,0.9374871481022571,0.06251285189774292,1.2096316168164654,4.5743781521982765,2.507518282790601,1.7441921522539754,-8.45590840622379,6.084961811867869,0.7467510136629287,4.946288114171804,-1.4546923757483614,1.411491634603086,0.40068212777303785,1.1676811647427359,-4.708775708667536,18.700050344392874,4.157691066459773,-2.291471795306931,82.20208911892888,82.20208911892888,-0.6852081481260544,-2.4603831753111396,3.460383175311139,1.6852081481260515,0.7938249523068273,-0.26928662043766594,1.269286620437666,0.20617504769317277
99,1993-10-28 11:00:00,RI,120000061.0,,,,66.4,6.67,150.0,0.38,6.13,0.59,1.39,4.49,,,1.01,,,,23.75,,5.0,,EDI,56.0,15.15394065182348,96.67082226815327,,,,,,RI,,,,,,,,,,,,,,,,-1.5233252026666226,-0.009581812232007216,6.0,0.031787976181076684,0.9682120238189234,5.174437084551041,6.453674004900031,5.972175281562005,5.878175147553924,3.942097726478344,5.288825963111321,4.573240116580734,4.767027011150521,1.38833409992795,1.9549733219654126,1.5690665731143119,1.615494080264237,5.271649602112236,7.130042593649324,6.247188377071529,5.863412421355874,3.9780066357720756,3.9780066357720747,-0.16003223776134717,0.8534303918009396,0.14656960819906031,1.1600322377613472,-0.024866140342557345,0.9417844155154942,0.058215584484505874,1.0248661403425574
100,1994-02-19 12:15:00,RI,120000062.0,,,,35.2,5.84,,0.47,3.86,0.56,0.51,1.36,,,,,,,0.54,,3336.0,,EDI,275.0,74.41667284377601,99.70543872207077,,,,,,RI,,,,,,,,,,,,,,,,2.388191455140157,1.137250700456126,7.0,0.6582704940078576,0.34172950599214236,2.631876039829828,4.996370052615591,3.571091771042236,2.99553580337668,-4.537058034706336,5.600050379242916,1.8789603762374427,4.892026342071127,-0.5393187300118258,1.4488339585999659,0.7438895847329061,1.3032327258801744,-1.3922673285763043,14.930102364781318,4.7702370852158005,0.17698600961470815,58.49262930661264,58.492629306612635,-0.47922791034001233,-1.4422679529579072,2.4422679529579074,1.479227910340009,0.5573673330827579,0.10801696857441448,0.8919830314255857,0.4426326669172422
101,1994-02-19 12:20:00,RI,120000063.0,,,,31.7,5.89,30.0,0.5,3.68,0.61,0.45,1.14,,,,,,,0.44,,2407.0,,EDI,275.0,74.41667284377601,99.70543872207077,,,,,,RI,,,,,,,,,,,,,,,,2.629268930821091,1.2931363589913765,7.0,0.6983847618190033,0.30161523818099667,2.4314502400906597,4.937624179441776,3.4198948024957403,2.817870852108763,-5.1075988291461,5.668670235007851,1.7197537177197255,4.899730392902681,-0.6742196485098182,1.4468010190916905,0.6947028381513871,1.2839872040907314,-1.8584528437805328,15.446784055635453,4.682653203165076,-0.17348401133019792,61.85877788769305,61.858777887693044,-0.5072463373023364,-1.5905730774710407,2.59057307747104,1.5072463373023324,0.5917738989933907,0.056422334560386186,0.9435776654396137,0.4082261010066093
102,1994-02-19 12:25:00,RI,120000064.0,,,,31.5,5.35,60.0,0.47,3.45,0.61,0.44,1.16,,,,,,,0.54,,2879.0,,EDI,473.0,127.99667729129472,99.91772663857968,,,,,,RI,,,,,,,,,,,,,,,,2.949331469277133,0.8875115805812295,7.0,0.7511528131454557,0.24884718685454438,2.1643501986198155,4.857530022858565,3.2219966723702704,2.5819969068683144,-5.828406865025721,5.752871990975322,1.5095739555272256,4.909958549052785,-0.8504995500330415,1.4382850979331723,0.6303172550635565,1.2584362041873052,-2.477376361899583,16.25585541250989,4.567747369025613,-0.6387797600912131,66.32785611811522,66.3278561181152,-0.5466654864944245,-1.7794286196996791,2.7794286196996785,1.5466654864944216,0.6361183465695751,-0.01292315378718554,1.0129231537871854,0.36388165343042495
103,1994-02-19 12:40:00,RI,120000065.0,,,,28.1,4.68,100.0,0.48,3.13,0.59,0.37,1.0,,,,,,,0.41,,3248.0,,EDI,505.0,136.65607194947958,99.93024376313826,,,,,,RI,,,,,,,,,,,,,,,,3.519112078013539,0.4992821005616791,7.0,0.8445939982992221,0.1554060017007779,1.6899677475464578,4.704595693480819,2.863242568795674,2.162090220029915,-7.158434864627427,5.913206607520109,1.1259316095147627,4.928166881291766,-1.1574538876073106,1.4189761389273552,0.5132548158540086,1.2129498928275644,-3.5791942147989255,17.490697403369673,4.361546571810745,-1.4671069246835222,74.28393076692204,74.28393076692203,-0.6180636717097756,-2.1220759916968914,3.1220759916968914,1.6180636717097727,0.7153237834068448,-0.14269831719038742,1.1426983171903873,0.28467621659315523
104,1994-02-19 12:55:00,RI,120000066.0,,,,28.4,4.59,140.0,0.48,3.12,0.59,0.37,1.02,,,,,,,0.34,,3061.0,,EDI,508.0,137.46789019868442,99.9310614647426,,,,,,RI,,,,,,,,,,,,,,,,3.549707495139221,0.4261142323115991,7.0,0.8495141073734167,0.15048589262658335,1.666797210793273,4.696075991051244,2.844712226173893,2.1395425586305907,-7.229219022346335,5.920054479417367,1.1059354121120801,4.929144611160934,-1.1727415607190572,1.4179393088808645,0.5075087217047513,1.2105074217286536,-3.6383583497117264,17.556616648266473,4.350669215037902,-1.5115854743720252,74.71115125579098,74.71115125579098,-0.6216864472998275,-2.140234695735322,3.140234695735322,1.6216864472998245,0.7195842286070142,-0.1498651527985561,1.1498651527985562,0.2804157713929859
105,1994-02-19 13:15:00,RI,120000067.0,,,,27.0,4.65,130.0,0.45,3.03,0.57,0.35,0.97,,,,,,,0.44,,2877.0,,EDI,487.0,131.7851624542506,99.9242368013526,,,,,,RI,,,,,,,,,,,,,,,,3.618295082484502,0.4986375004287959,7.0,0.8607552467186491,0.13924475328135089,1.6053326713485816,4.677932310684095,2.8012186866169304,2.088996109490699,-7.386054051607823,5.936715319969376,1.0591866784074344,4.931336447033679,-1.2070128573171963,1.4156149845847201,0.4936737160014647,1.2050319873148325,-3.770990150558578,17.704538887861847,4.324761869977351,-1.6112957152626965,75.66887856952148,75.66887856952147,-0.6298078413045024,-2.18111484478624,3.18111484478624,1.6298078413044996,0.7290476364094768,-0.16490488116443425,1.1649048811644342,0.2709523635905231
