,datetime,Sample_ID,Code,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS,Turbidity,source,discharge(cfs),discharge(m/yr),rank,stage,discharge(cms),notes,datetime.1,gageheight,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,DO%,Temperature,SO4,Bromide,rank_sp,rainfall(mm),rainfall(in),pc1,pc2,binnum,F1_med,F2_med,Na_backcalc_5,Na_backcalc_95,Na_backcalc_med,Na_backcalc_mean,Ca_backcalc_5,Ca_backcalc_95,Ca_backcalc_med,Ca_backcalc_mean,Mg_backcalc_5,Mg_backcalc_95,Mg_backcalc_med,Mg_backcalc_mean,Cl_backcalc_5,Cl_backcalc_95,Cl_backcalc_med,Cl_backcalc_mean,F1_std,F2_std,F1_5,F2_5,F1_95,F2_95,F1_25,F2_25,F1_75,F2_75
6701,2014-01-28 10:40:00,MPR,32156.0,2.13,22.1,7.6,103.1,8.1,68.0,0.95,5.64,0.64,1.37,6.29,8.0,,1.8,,0.14,,19.99,0.06,12.83,,EDI,55.1,2.779904185553938,75.26959856707876,,,,,,MPR,,,,,,,,,,,,,,,,0.9034926108902505,0.743049563264512,4.0,0.3533391662157751,0.6466608337842248,5.199119098610435,6.5169990767021675,5.757779558296405,5.810766118061008,3.17390040953455,8.630776607066107,6.5056292298008165,6.449733635055208,1.1593822041533473,1.8826550862848832,1.6352647585568412,1.5918221321266737,5.436365707870049,9.762219258127441,6.803111997344699,6.951676007271295,2.6678614069044424,2.6678614069044424,0.17187576078674033,0.26552152236136833,0.7344784776386317,0.8281242392132597,0.28263799353457686,0.5622142054750277,0.43778579452497246,0.7173620064654231
6702,2014-02-04 09:43:00,MPR,32174.0,1.87,21.8,7.75,107.4,8.82,70.0,1.02,6.05,0.57,1.51,6.93,7.0,7.0,1.71,,0.18,,17.77,0.1,2.4,,EDI,32.6,1.6447345998014224,48.56098180034667,,,,,,MPR,,,,,,,,,,,,,,,,0.20899029406209446,0.9618881537845045,1.0,0.26243959960569047,0.7375604003943096,5.660074071947865,7.009574195525681,6.207967176734932,6.237762741606419,4.809230161919816,9.561457230959766,7.3696312590561845,7.4147466785089815,1.4403171622235251,2.0784280507792356,1.8215333491220207,1.7895940062042897,5.583163043064068,9.373566508862956,7.165619889173608,7.214580327612632,1.8348725550589151,1.8348725550589151,0.07183370483035448,0.43649636024013033,0.5635036397598693,0.9281662951696455,0.19161970531279743,0.6620483205371508,0.33795167946284926,0.8083802946872026
6703,2014-02-11 10:46:00,MPR,32190.0,1.83,22.3,7.68,112.9,7.78,75.0,1.15,6.29,0.61,1.69,5.96,,10.0,0.84,,0.13,,18.98,0.05,2.1,,EDI,30.4,1.5337402403056208,44.46974055851772,,,,,,MPR,,,,,,,,,,,,,,,,0.4317500664854102,0.5446339784539888,1.0,0.291348199113415,0.7086518008865851,5.511022588708374,6.855882787358008,6.063377736827281,6.1008047093842865,4.303498906129439,9.272342637799744,7.086027305849388,7.105221309425905,1.3552752259630207,2.0142661775990476,1.7618218193622623,1.726159203189572,5.641453958527758,9.489589891576907,7.055885861002928,7.130254465553818,2.096353114130405,2.096353114130405,0.10398614275811235,0.38417107427638175,0.6158289257236181,0.8960138572418878,0.22079642477154,0.6291407214292981,0.3708592785707018,0.77920357522846
6704,2014-02-18 10:03:00,MPR,32206.0,1.96,22.1,7.99,114.3,7.94,83.0,1.14,6.47,0.62,1.77,6.1,11.0,8.0,0.89,,0.17,,18.6,0.07,2.67,,EDI,39.1,1.972672480129927,59.85892084699881,,,,,,MPR,,,,,,,,,,,,,,,,0.18480617593528095,0.5781184406782297,2.0,0.25931444542063886,0.7406855545793611,5.675783856625245,7.023312254321892,6.223540663848331,6.2526317154505255,4.847975995169493,9.593073250015236,7.401267257249186,7.448350582875253,1.448743448880904,2.0854286727091833,1.8280555069379059,1.7964808635249279,5.5920907205691845,9.363912342350005,7.178021755842456,7.223735241836974,1.8069612892146187,1.8069612892146187,0.0680206534655029,0.44200759851455185,0.557992401485448,0.931979346534497,0.1884562199620764,0.6653449153791606,0.3346550846208393,0.8115437800379236
6707,2014-03-11 10:42:00,MPR,32254.0,2.01,22.0,7.96,101.5,7.33,53.0,1.0,5.96,0.59,1.36,7.65,,9.0,1.54,,0.14,,21.92,0.09,7.45,,EDI,31.9,1.6094182126891217,47.14233196550656,,,,,,MPR,,,,,,,,,,,,,,,,0.7124005996868289,-0.006589099710913957,1.0,0.32846612815855464,0.6715338718414454,5.326673047989848,6.65155997950515,5.881971697119467,5.928254053800385,3.6199344509129134,8.886268266910413,6.745529778513497,6.715256555343386,1.2404686572689032,1.9349473080140742,1.6861902029555143,1.6462389774866184,5.530021108255471,9.655893807497236,6.904342201555156,7.024014016966508,2.4341704163316513,2.4341704163316513,0.14498740589661055,0.3117341510712429,0.6882658489287569,0.8550125941033894,0.2578454429667814,0.5890541312830534,0.41094586871694666,0.7421545570332186
6708,2014-03-18 09:57:00,MPR,32270.0,1.74,22.3,7.83,120.8,8.2,,1.26,7.4,0.69,2.06,9.98,,8.0,1.27,,0.1,,28.49,0.1,1.2,,EDI,17.1,0.8627288851719118,10.727760319896234,,,,,,MPR,,,,,,,,,,,,,,,,-1.4620050189348421,-0.30127024474945563,0.0,0.014168196225451367,0.9858318037745487,6.750942836599583,7.718584297017238,7.296375351525456,7.265130598158078,7.102101238527443,12.124787416369204,9.763253127685388,9.736599656562115,1.9427985000114878,2.5353560291305928,2.2634777038337868,2.265439610486208,6.247941069242847,9.114695314281125,7.9583112135173755,7.8471367301072155,0.9636229680214486,0.9636229680214486,-0.19353818623649555,0.7808952200944851,0.21910477990551513,1.1935381862364953,-0.04957568896448229,0.8872440203416757,0.11275597965832433,1.0495756889644823
6709,2014-03-25 10:09:00,MPR,32286.0,1.7,22.6,7.76,108.1,8.06,,1.15,7.51,0.68,2.57,11.1,,,2.52,6.19475157612561,0.11,,22.4,0.1,1.1,,EDI,15.4,0.7769605164706105,6.627034917067787,,,,,,MPR,,,,,,,,,,,,,,,,-2.2589016088427005,-0.8845976728172208,0.0,-0.0880069834582331,1.088006983458233,7.236033148498351,8.323347477155078,7.801283355131234,7.755081668097759,7.775346427095784,13.476576853307595,11.006969467049778,10.84388984827395,2.1059269189024263,2.8133100742400354,2.4741349788520957,2.4923700730826623,5.676087786113677,9.472059227754338,8.291599229927478,8.14880247156773,1.7443356346093355,1.7443356346093355,-0.3646680997443615,0.8825845913187907,0.11741540868120925,1.3646680997443617,-0.16574583925334424,0.9773481639486643,0.02265183605133564,1.1657458392533444
6710,2014-04-01 09:46:00,MPR,32302.0,1.72,23.3,7.68,102.3,8.77,16.0,1.14,7.61,0.7,2.35,6.99,7.0,,0.96,4.24470023075214,0.11,,16.74,0.08,0.8,,EDI,13.8,0.6962373459282095,3.44243430412001,,,,,,MPR,,,,,,,,,,,,,,,,-1.4028757574852586,0.651110029229571,0.0,0.02410442563800148,0.9758955743619986,6.714480495997562,7.677255236395781,7.256734113321961,7.228776514982393,7.046949811096681,11.985606529225164,9.655584941267065,9.654439371180718,1.930700440888786,2.5177631242365717,2.2465139714833238,2.2486015027270834,6.264458704607927,9.093613099284221,7.937178210261754,7.8247533083143574,0.9252242282769763,0.9252242282769763,-0.18179932751156372,0.7724839650378202,0.22751603496217962,1.1817993275115635,-0.041743853695895894,0.8802635881484859,0.11973641185151392,1.0417438536958958
6711,2014-04-08 10:27:00,MPR,32318.0,1.7,23.3,7.6,117.8,8.26,60.0,1.14,7.01,0.68,2.28,10.27,12.0,7.0,0.85,4.88291346075942,0.14,,21.69,0.07,1.1,,EDI,23.3,1.1755311710237155,27.719989630650645,,,,,,MPR,,,,,,,,,,,,,,,,-1.6022427040324922,-0.46876954617293026,1.0,-0.005003696515175976,1.0050036965151758,6.835149274811717,7.820296140976508,7.389667144186797,7.3513520787487225,7.2132608499508475,12.448951645420614,10.023089952884199,9.931460338843257,1.9730650399344158,2.5806116589236407,2.3014963747248265,2.3053747829486047,6.205477101131931,9.169185493020658,8.018813916883378,7.900223800363803,1.0710620613253106,1.0710620613253106,-0.220084406719988,0.8037147111740321,0.1962852888259674,1.2200844067199879,-0.06908874561422426,0.9034394654014913,0.09656053459850875,1.0690887456142244
6712,2014-04-15 12:18:00,MPR,32334.0,1.71,23.6,7.7,122.4,8.26,,1.14,7.34,0.72,2.36,11.01,,5.0,0.98,,0.08,,26.87,0.07,0.4,,EDI,20.6,1.0393108207334143,19.459059586725427,,,,,,MPR,,,,,,,,,,,,,,,,-1.9971683954400645,-0.6646980889899157,0.0,-0.055142338703925514,1.0551423387039254,7.074497243418415,8.118439198494084,7.630540802177193,7.594161832865173,7.5437145589906915,13.045876723228382,10.653019549025046,10.48021076655086,2.059756107573741,2.7162811187725104,2.4039000453619948,2.417836890300218,5.902013104859513,9.352705473854733,8.173296474355755,8.049723187146327,1.454286290951477,1.454286290951477,-0.30588268425570886,0.8521443442140136,0.14785565578598595,1.3058826842557083,-0.1264513459464962,0.9478938285693739,0.05210617143062632,1.1264513459464962
